device_id,data_status,lat,lng,speed_kmph,ist_date
150218223,A,12.846629,77.672379,0,6/1/2016 2:23:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:23:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:23:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:23:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:24:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:24:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:24:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:24:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:24:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:24:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:25:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:25:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:25:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:25:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:25:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:25:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:26:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:26:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:26:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:26:00
